Edad,Ano ,Origen,lx
46,2022,Centroamerica,11570
47,2022,Centroamerica,11565
48,2022,Centroamerica,11496
49,2022,Centroamerica,11852
50,2022,Centroamerica,11217
51,2022,Centroamerica,10478
52,2022,Centroamerica,9636
53,2022,Centroamerica,9488
54,2022,Centroamerica,8969
55,2022,Centroamerica,9035
56,2022,Centroamerica,8569
57,2022,Centroamerica,8176
58,2022,Centroamerica,7850
59,2022,Centroamerica,7019
60,2022,Centroamerica,5762
61,2022,Centroamerica,5369
62,2022,Centroamerica,4690
63,2022,Centroamerica,4289
64,2022,Centroamerica,3838
65,2022,Centroamerica,3673
66,2022,Centroamerica,3413
67,2022,Centroamerica,3198
68,2022,Centroamerica,2956
69,2022,Centroamerica,2679
70,2022,Centroamerica,2618
71,2022,Centroamerica,2490
72,2022,Centroamerica,2114
73,2022,Centroamerica,1914
74,2022,Centroamerica,1806
75,2022,Centroamerica,1709
76,2022,Centroamerica,1508
77,2022,Centroamerica,1384
78,2022,Centroamerica,1231
79,2022,Centroamerica,1074
80,2022,Centroamerica,949
81,2022,Centroamerica,897
82,2022,Centroamerica,772
83,2022,Centroamerica,719
84,2022,Centroamerica,631
85,2022,Centroamerica,520
86,2022,Centroamerica,471
87,2022,Centroamerica,394
88,2022,Centroamerica,308
89,2022,Centroamerica,325
90,2022,Centroamerica,2023
0,2016,Norteamerica,244
1,2016,Norteamerica,418
2,2016,Norteamerica,492
3,2016,Norteamerica,513
4,2016,Norteamerica,517
5,2016,Norteamerica,591
6,2016,Norteamerica,618
7,2016,Norteamerica,697
8,2016,Norteamerica,726
9,2016,Norteamerica,823
10,2016,Norteamerica,754
11,2016,Norteamerica,932
12,2016,Norteamerica,909
13,2016,Norteamerica,893
14,2016,Norteamerica,977
15,2016,Norteamerica,959
16,2016,Norteamerica,950
17,2016,Norteamerica,989
18,2016,Norteamerica,1130
19,2016,Norteamerica,1157
20,2016,Norteamerica,1132
21,2016,Norteamerica,1309
22,2016,Norteamerica,1614
23,2016,Norteamerica,2009
24,2016,Norteamerica,2195
25,2016,Norteamerica,2057
26,2016,Norteamerica,2215
27,2016,Norteamerica,2156
28,2016,Norteamerica,2085
29,2016,Norteamerica,2075
30,2016,Norteamerica,2158
31,2016,Norteamerica,2178
32,2016,Norteamerica,2317
33,2016,Norteamerica,2358
34,2016,Norteamerica,2219
35,2016,Norteamerica,2309
36,2016,Norteamerica,2164
37,2016,Norteamerica,2138
38,2016,Norteamerica,2052
39,2016,Norteamerica,2048
40,2016,Norteamerica,2025
41,2016,Norteamerica,1954
42,2016,Norteamerica,1864
43,2016,Norteamerica,1836
44,2016,Norteamerica,1817
45,2016,Norteamerica,1855
46,2016,Norteamerica,1725
47,2016,Norteamerica,1613
48,2016,Norteamerica,1508
49,2016,Norteamerica,1467
50,2016,Norteamerica,1413
51,2016,Norteamerica,1306
52,2016,Norteamerica,1264
53,2016,Norteamerica,1205
54,2016,Norteamerica,1167
55,2016,Norteamerica,1099
56,2016,Norteamerica,1005
57,2016,Norteamerica,967
58,2016,Norteamerica,919
59,2016,Norteamerica,792
60,2016,Norteamerica,724
61,2016,Norteamerica,716
62,2016,Norteamerica,672
63,2016,Norteamerica,656
64,2016,Norteamerica,642
65,2016,Norteamerica,607
66,2016,Norteamerica,586
67,2016,Norteamerica,591
68,2016,Norteamerica,558
69,2016,Norteamerica,465
70,2016,Norteamerica,405
71,2016,Norteamerica,363
72,2016,Norteamerica,387
73,2016,Norteamerica,346
74,2016,Norteamerica,299
75,2016,Norteamerica,234
76,2016,Norteamerica,217
77,2016,Norteamerica,203
78,2016,Norteamerica,189
79,2016,Norteamerica,162
80,2016,Norteamerica,143
81,2016,Norteamerica,145
82,2016,Norteamerica,127
83,2016,Norteamerica,111
84,2016,Norteamerica,127
85,2016,Norteamerica,126
86,2016,Norteamerica,123
87,2016,Norteamerica,100
88,2016,Norteamerica,100
89,2016,Norteamerica,96
90,2016,Norteamerica,410
0,2017,Norteamerica,204
1,2017,Norteamerica,535
2,2017,Norteamerica,580
3,2017,Norteamerica,621
4,2017,Norteamerica,604
5,2017,Norteamerica,599
6,2017,Norteamerica,619
7,2017,Norteamerica,661
8,2017,Norteamerica,741
9,2017,Norteamerica,775
10,2017,Norteamerica,844
11,2017,Norteamerica,791
12,2017,Norteamerica,977
13,2017,Norteamerica,970
14,2017,Norteamerica,908
15,2017,Norteamerica,1023
16,2017,Norteamerica,1016
17,2017,Norteamerica,991
18,2017,Norteamerica,1030
19,2017,Norteamerica,1236
20,2017,Norteamerica,1194
21,2017,Norteamerica,1161
22,2017,Norteamerica,1509
23,2017,Norteamerica,1812
24,2017,Norteamerica,2090
25,2017,Norteamerica,2223
26,2017,Norteamerica,2143
27,2017,Norteamerica,2309
28,2017,Norteamerica,2192
29,2017,Norteamerica,2154
30,2017,Norteamerica,2106
31,2017,Norteamerica,2203
32,2017,Norteamerica,2228
33,2017,Norteamerica,2311
34,2017,Norteamerica,2412
35,2017,Norteamerica,2255
36,2017,Norteamerica,2350
37,2017,Norteamerica,2180
38,2017,Norteamerica,2161
39,2017,Norteamerica,2081
40,2017,Norteamerica,2064
41,2017,Norteamerica,2053
42,2017,Norteamerica,1957
43,2017,Norteamerica,1872
44,2017,Norteamerica,1829
45,2017,Norteamerica,1848
46,2017,Norteamerica,1853
47,2017,Norteamerica,1725
48,2017,Norteamerica,1633
49,2017,Norteamerica,1522
50,2017,Norteamerica,1471
51,2017,Norteamerica,1406
52,2017,Norteamerica,1331
53,2017,Norteamerica,1280
54,2017,Norteamerica,1210
55,2017,Norteamerica,1181
56,2017,Norteamerica,1100
57,2017,Norteamerica,999
58,2017,Norteamerica,982
59,2017,Norteamerica,934
60,2017,Norteamerica,801
61,2017,Norteamerica,747
62,2017,Norteamerica,731
63,2017,Norteamerica,676
64,2017,Norteamerica,677
65,2017,Norteamerica,650
66,2017,Norteamerica,600
67,2017,Norteamerica,586
68,2017,Norteamerica,584
69,2017,Norteamerica,549
70,2017,Norteamerica,462
71,2017,Norteamerica,407
72,2017,Norteamerica,360
73,2017,Norteamerica,382
74,2017,Norteamerica,338
75,2017,Norteamerica,295
76,2017,Norteamerica,236
77,2017,Norteamerica,214
78,2017,Norteamerica,194
79,2017,Norteamerica,187
80,2017,Norteamerica,162
81,2017,Norteamerica,137
82,2017,Norteamerica,136
83,2017,Norteamerica,123
84,2017,Norteamerica,103
85,2017,Norteamerica,126
86,2017,Norteamerica,119
87,2017,Norteamerica,107
88,2017,Norteamerica,92
89,2017,Norteamerica,91
90,2017,Norteamerica,434
0,2018,Norteamerica,234
1,2018,Norteamerica,638
2,2018,Norteamerica,784
3,2018,Norteamerica,810
4,2018,Norteamerica,771
5,2018,Norteamerica,726
6,2018,Norteamerica,689
7,2018,Norteamerica,708
8,2018,Norteamerica,752
9,2018,Norteamerica,816
10,2018,Norteamerica,881
11,2018,Norteamerica,915
12,2018,Norteamerica,854
13,2018,Norteamerica,1022
14,2018,Norteamerica,1012
15,2018,Norteamerica,948
16,2018,Norteamerica,1108
17,2018,Norteamerica,1087
18,2018,Norteamerica,1116
19,2018,Norteamerica,1175
20,2018,Norteamerica,1318
21,2018,Norteamerica,1264
22,2018,Norteamerica,1514
23,2018,Norteamerica,1869
24,2018,Norteamerica,2101
25,2018,Norteamerica,2195
26,2018,Norteamerica,2316
27,2018,Norteamerica,2320
28,2018,Norteamerica,2409
29,2018,Norteamerica,2307
30,2018,Norteamerica,2260
31,2018,Norteamerica,2182
32,2018,Norteamerica,2285
33,2018,Norteamerica,2297
34,2018,Norteamerica,2335
35,2018,Norteamerica,2483
36,2018,Norteamerica,2350
37,2018,Norteamerica,2398
38,2018,Norteamerica,2219
39,2018,Norteamerica,2190
40,2018,Norteamerica,2119
41,2018,Norteamerica,2073
42,2018,Norteamerica,2053
43,2018,Norteamerica,1968
44,2018,Norteamerica,1880
45,2018,Norteamerica,1835
46,2018,Norteamerica,1873
47,2018,Norteamerica,1866
48,2018,Norteamerica,1718
49,2018,Norteamerica,1672
50,2018,Norteamerica,1536
51,2018,Norteamerica,1480
52,2018,Norteamerica,1404
53,2018,Norteamerica,1330
54,2018,Norteamerica,1308
55,2018,Norteamerica,1216
56,2018,Norteamerica,1210
57,2018,Norteamerica,1118
58,2018,Norteamerica,1015
59,2018,Norteamerica,1011
60,2018,Norteamerica,957
61,2018,Norteamerica,827
62,2018,Norteamerica,783
63,2018,Norteamerica,747
64,2018,Norteamerica,696
65,2018,Norteamerica,710
66,2018,Norteamerica,690
67,2018,Norteamerica,608
68,2018,Norteamerica,609
69,2018,Norteamerica,585
70,2018,Norteamerica,560
71,2018,Norteamerica,468
72,2018,Norteamerica,409
73,2018,Norteamerica,362
74,2018,Norteamerica,381
75,2018,Norteamerica,334
76,2018,Norteamerica,280
77,2018,Norteamerica,237
78,2018,Norteamerica,207
79,2018,Norteamerica,197
80,2018,Norteamerica,181
81,2018,Norteamerica,158
82,2018,Norteamerica,132
83,2018,Norteamerica,133
84,2018,Norteamerica,116
85,2018,Norteamerica,96
86,2018,Norteamerica,116
87,2018,Norteamerica,110
88,2018,Norteamerica,100
89,2018,Norteamerica,87
90,2018,Norteamerica,447
0,2019,Norteamerica,223
1,2019,Norteamerica,596
2,2019,Norteamerica,964
3,2019,Norteamerica,1044
4,2019,Norteamerica,1012
5,2019,Norteamerica,913
6,2019,Norteamerica,870
7,2019,Norteamerica,775
8,2019,Norteamerica,792
9,2019,Norteamerica,864
10,2019,Norteamerica,891
11,2019,Norteamerica,964
12,2019,Norteamerica,997
13,2019,Norteamerica,910
14,2019,Norteamerica,1092
15,2019,Norteamerica,1065
16,2019,Norteamerica,1044
17,2019,Norteamerica,1152
18,2019,Norteamerica,1174
19,2019,Norteamerica,1277
20,2019,Norteamerica,1407
21,2019,Norteamerica,1429
22,2019,Norteamerica,1606
23,2019,Norteamerica,1931
24,2019,Norteamerica,2180
25,2019,Norteamerica,2362
26,2019,Norteamerica,2381
27,2019,Norteamerica,2431
28,2019,Norteamerica,2491
29,2019,Norteamerica,2491
30,2019,Norteamerica,2435
31,2019,Norteamerica,2409
32,2019,Norteamerica,2329
33,2019,Norteamerica,2370
34,2019,Norteamerica,2386
35,2019,Norteamerica,2441
36,2019,Norteamerica,2613
37,2019,Norteamerica,2435
38,2019,Norteamerica,2444
39,2019,Norteamerica,2268
40,2019,Norteamerica,2214
41,2019,Norteamerica,2144
42,2019,Norteamerica,2124
43,2019,Norteamerica,2051
44,2019,Norteamerica,2002
45,2019,Norteamerica,1906
46,2019,Norteamerica,1861
47,2019,Norteamerica,1895
48,2019,Norteamerica,1895
49,2019,Norteamerica,1739
50,2019,Norteamerica,1683
51,2019,Norteamerica,1549
52,2019,Norteamerica,1490
53,2019,Norteamerica,1428
54,2019,Norteamerica,1369
55,2019,Norteamerica,1315
56,2019,Norteamerica,1237
57,2019,Norteamerica,1215
58,2019,Norteamerica,1103
59,2019,Norteamerica,1047
60,2019,Norteamerica,1028
61,2019,Norteamerica,984
62,2019,Norteamerica,842
63,2019,Norteamerica,811
64,2019,Norteamerica,793
65,2019,Norteamerica,705
66,2019,Norteamerica,747
67,2019,Norteamerica,701
68,2019,Norteamerica,614
69,2019,Norteamerica,638
70,2019,Norteamerica,595
71,2019,Norteamerica,569
72,2019,Norteamerica,469
73,2019,Norteamerica,425
74,2019,Norteamerica,368
75,2019,Norteamerica,376
76,2019,Norteamerica,325
77,2019,Norteamerica,288
78,2019,Norteamerica,234
79,2019,Norteamerica,201
80,2019,Norteamerica,188
81,2019,Norteamerica,179
82,2019,Norteamerica,157
83,2019,Norteamerica,121
84,2019,Norteamerica,132
85,2019,Norteamerica,105
86,2019,Norteamerica,87
87,2019,Norteamerica,107
88,2019,Norteamerica,98
89,2019,Norteamerica,84
90,2019,Norteamerica,447
0,2020,Norteamerica,217
1,2020,Norteamerica,650
2,2020,Norteamerica,960
3,2020,Norteamerica,1271
4,2020,Norteamerica,1292
5,2020,Norteamerica,1209
6,2020,Norteamerica,1086
7,2020,Norteamerica,988
8,2020,Norteamerica,910
9,2020,Norteamerica,917
10,2020,Norteamerica,1017
11,2020,Norteamerica,1007
12,2020,Norteamerica,1032
13,2020,Norteamerica,1127
14,2020,Norteamerica,1013
15,2020,Norteamerica,1206
16,2020,Norteamerica,1165
17,2020,Norteamerica,1134
18,2020,Norteamerica,1311
19,2020,Norteamerica,1437
20,2020,Norteamerica,1522
21,2020,Norteamerica,1604
22,2020,Norteamerica,1897
23,2020,Norteamerica,2084
24,2020,Norteamerica,2317
25,2020,Norteamerica,2495
26,2020,Norteamerica,2585
27,2020,Norteamerica,2611
28,2020,Norteamerica,2639
29,2020,Norteamerica,2684
30,2020,Norteamerica,2586
31,2020,Norteamerica,2602
32,2020,Norteamerica,2509
33,2020,Norteamerica,2456
34,2020,Norteamerica,2489
35,2020,Norteamerica,2477
36,2020,Norteamerica,2532
37,2020,Norteamerica,2715
38,2020,Norteamerica,2499
39,2020,Norteamerica,2540
40,2020,Norteamerica,2393
41,2020,Norteamerica,2301
42,2020,Norteamerica,2214
43,2020,Norteamerica,2191
44,2020,Norteamerica,2092
45,2020,Norteamerica,2055
46,2020,Norteamerica,1978
47,2020,Norteamerica,1910
48,2020,Norteamerica,1960
49,2020,Norteamerica,1919
50,2020,Norteamerica,1798
51,2020,Norteamerica,1715
52,2020,Norteamerica,1599
53,2020,Norteamerica,1499
54,2020,Norteamerica,1465
55,2020,Norteamerica,1416
56,2020,Norteamerica,1333
57,2020,Norteamerica,1266
58,2020,Norteamerica,1248
59,2020,Norteamerica,1115
60,2020,Norteamerica,1092
61,2020,Norteamerica,1067
62,2020,Norteamerica,1034
63,2020,Norteamerica,896
64,2020,Norteamerica,848
65,2020,Norteamerica,823
66,2020,Norteamerica,727
67,2020,Norteamerica,798
68,2020,Norteamerica,718
69,2020,Norteamerica,641
70,2020,Norteamerica,665
71,2020,Norteamerica,609
72,2020,Norteamerica,579
73,2020,Norteamerica,493
74,2020,Norteamerica,421
75,2020,Norteamerica,372
76,2020,Norteamerica,376
77,2020,Norteamerica,321
78,2020,Norteamerica,294
79,2020,Norteamerica,234
80,2020,Norteamerica,198
81,2020,Norteamerica,182
82,2020,Norteamerica,168
83,2020,Norteamerica,152
84,2020,Norteamerica,116
85,2020,Norteamerica,125
86,2020,Norteamerica,106
87,2020,Norteamerica,79
88,2020,Norteamerica,98
89,2020,Norteamerica,87
90,2020,Norteamerica,453
0,2021,Norteamerica,136
1,2021,Norteamerica,554
2,2021,Norteamerica,889
3,2021,Norteamerica,1137
4,2021,Norteamerica,1395
5,2021,Norteamerica,1390
6,2021,Norteamerica,1312
7,2021,Norteamerica,1153
8,2021,Norteamerica,1042
9,2021,Norteamerica,985
10,2021,Norteamerica,960
11,2021,Norteamerica,1055
12,2021,Norteamerica,1061
13,2021,Norteamerica,1064
14,2021,Norteamerica,1173
15,2021,Norteamerica,1050
16,2021,Norteamerica,1256
17,2021,Norteamerica,1210
18,2021,Norteamerica,1204
19,2021,Norteamerica,1466
20,2021,Norteamerica,1580
21,2021,Norteamerica,1544
22,2021,Norteamerica,1817
23,2021,Norteamerica,2245
24,2021,Norteamerica,2317
25,2021,Norteamerica,2396
26,2021,Norteamerica,2575
27,2021,Norteamerica,2650
28,2021,Norteamerica,2614
29,2021,Norteamerica,2719
30,2021,Norteamerica,2744
31,2021,Norteamerica,2675
32,2021,Norteamerica,2697
33,2021,Norteamerica,2553
34,2021,Norteamerica,2565
35,2021,Norteamerica,2555
36,2021,Norteamerica,2518
37,2021,Norteamerica,2591
38,2021,Norteamerica,2774
39,2021,Norteamerica,2584
40,2021,Norteamerica,2575
41,2021,Norteamerica,2445
42,2021,Norteamerica,2332
43,2021,Norteamerica,2244
44,2021,Norteamerica,2224
45,2021,Norteamerica,2129
46,2021,Norteamerica,2097
47,2021,Norteamerica,2013
48,2021,Norteamerica,1954
49,2021,Norteamerica,2006
50,2021,Norteamerica,1927
51,2021,Norteamerica,1807
52,2021,Norteamerica,1752
53,2021,Norteamerica,1614
54,2021,Norteamerica,1519
55,2021,Norteamerica,1495
56,2021,Norteamerica,1443
57,2021,Norteamerica,1363
58,2021,Norteamerica,1299
59,2021,Norteamerica,1294
60,2021,Norteamerica,1155
61,2021,Norteamerica,1115
62,2021,Norteamerica,1090
63,2021,Norteamerica,1062
64,2021,Norteamerica,918
65,2021,Norteamerica,864
66,2021,Norteamerica,841
67,2021,Norteamerica,755
68,2021,Norteamerica,805
69,2021,Norteamerica,733
70,2021,Norteamerica,648
71,2021,Norteamerica,665
72,2021,Norteamerica,606
73,2021,Norteamerica,570
74,2021,Norteamerica,494
75,2021,Norteamerica,418
76,2021,Norteamerica,356
77,2021,Norteamerica,374
78,2021,Norteamerica,320
79,2021,Norteamerica,287
80,2021,Norteamerica,227
81,2021,Norteamerica,187
82,2021,Norteamerica,174
83,2021,Norteamerica,163
84,2021,Norteamerica,146
85,2021,Norteamerica,111
86,2021,Norteamerica,116
87,2021,Norteamerica,98
88,2021,Norteamerica,75
89,2021,Norteamerica,87
90,2021,Norteamerica,421
0,2022,Norteamerica,178
1,2022,Norteamerica,489
2,2022,Norteamerica,783
3,2022,Norteamerica,1056
4,2022,Norteamerica,1306
5,2022,Norteamerica,1492
6,2022,Norteamerica,1492
7,2022,Norteamerica,1410
8,2022,Norteamerica,1258
9,2022,Norteamerica,1134
10,2022,Norteamerica,1047
11,2022,Norteamerica,1023
12,2022,Norteamerica,1134
13,2022,Norteamerica,1116
14,2022,Norteamerica,1169
15,2022,Norteamerica,1213
16,2022,Norteamerica,1137
17,2022,Norteamerica,1338
18,2022,Norteamerica,1431
19,2022,Norteamerica,1521
20,2022,Norteamerica,1637
21,2022,Norteamerica,1703
22,2022,Norteamerica,2172
23,2022,Norteamerica,2432
24,2022,Norteamerica,2472
25,2022,Norteamerica,2456
26,2022,Norteamerica,2540
27,2022,Norteamerica,2707
28,2022,Norteamerica,2746
29,2022,Norteamerica,2762
30,2022,Norteamerica,2774
31,2022,Norteamerica,2837
32,2022,Norteamerica,2727
33,2022,Norteamerica,2776
34,2022,Norteamerica,2617
35,2022,Norteamerica,2584
36,2022,Norteamerica,2576
37,2022,Norteamerica,2612
38,2022,Norteamerica,2668
39,2022,Norteamerica,2842
40,2022,Norteamerica,2656
41,2022,Norteamerica,2606
42,2022,Norteamerica,2511
43,2022,Norteamerica,2376
44,2022,Norteamerica,2306
45,2022,Norteamerica,2312
46,2022,Norteamerica,2196
47,2022,Norteamerica,2142
48,2022,Norteamerica,2072
49,2022,Norteamerica,2002
50,2022,Norteamerica,2063
51,2022,Norteamerica,1995
52,2022,Norteamerica,1865
53,2022,Norteamerica,1781
54,2022,Norteamerica,1649
55,2022,Norteamerica,1574
56,2022,Norteamerica,1544
57,2022,Norteamerica,1524
58,2022,Norteamerica,1417
59,2022,Norteamerica,1336
60,2022,Norteamerica,1363
61,2022,Norteamerica,1201
62,2022,Norteamerica,1158
63,2022,Norteamerica,1167
64,2022,Norteamerica,1133
65,2022,Norteamerica,980
66,2022,Norteamerica,935
67,2022,Norteamerica,886
68,2022,Norteamerica,818
69,2022,Norteamerica,870
70,2022,Norteamerica,760
71,2022,Norteamerica,683
72,2022,Norteamerica,688
73,2022,Norteamerica,623
74,2022,Norteamerica,593
75,2022,Norteamerica,520
76,2022,Norteamerica,430
77,2022,Norteamerica,374
78,2022,Norteamerica,383
79,2022,Norteamerica,318
80,2022,Norteamerica,287
81,2022,Norteamerica,227
82,2022,Norteamerica,180
83,2022,Norteamerica,167
84,2022,Norteamerica,163
85,2022,Norteamerica,145
86,2022,Norteamerica,100
87,2022,Norteamerica,104
88,2022,Norteamerica,88
89,2022,Norteamerica,67
90,2022,Norteamerica,431
0,2016,Asia,133
1,2016,Asia,498
2,2016,Asia,776
3,2016,Asia,1072
4,2016,Asia,1412
5,2016,Asia,2160
6,2016,Asia,2391
7,2016,Asia,2647
8,2016,Asia,2877
9,2016,Asia,3522
10,2016,Asia,4331
11,2016,Asia,4724
12,2016,Asia,5283
13,2016,Asia,4240
14,2016,Asia,4043
15,2016,Asia,4375
16,2016,Asia,4095
17,2016,Asia,4143
18,2016,Asia,4599
19,2016,Asia,4883
20,2016,Asia,5323
21,2016,Asia,5654
22,2016,Asia,6296
23,2016,Asia,6567
24,2016,Asia,6740
25,2016,Asia,7519
26,2016,Asia,7762
27,2016,Asia,7836
28,2016,Asia,8263
29,2016,Asia,8752
30,2016,Asia,8528
31,2016,Asia,9389
32,2016,Asia,9790
33,2016,Asia,10604
34,2016,Asia,9944
35,2016,Asia,9906
36,2016,Asia,9805
37,2016,Asia,10322
38,2016,Asia,10127
39,2016,Asia,10385
40,2016,Asia,9974
41,2016,Asia,9597
42,2016,Asia,9435
43,2016,Asia,9103
44,2016,Asia,8777
45,2016,Asia,8716
46,2016,Asia,8141
47,2016,Asia,8036
48,2016,Asia,6697
49,2016,Asia,6428
50,2016,Asia,6233
51,2016,Asia,5757
52,2016,Asia,5740
53,2016,Asia,5156
54,2016,Asia,3602
55,2016,Asia,3939
56,2016,Asia,3488
57,2016,Asia,3429
58,2016,Asia,3184
59,2016,Asia,2943
60,2016,Asia,2559
61,2016,Asia,2392
62,2016,Asia,2039
63,2016,Asia,1859
64,2016,Asia,1746
65,2016,Asia,1690
66,2016,Asia,1677
67,2016,Asia,1476
68,2016,Asia,1381
69,2016,Asia,1192
70,2016,Asia,963
71,2016,Asia,857
72,2016,Asia,762
73,2016,Asia,691
74,2016,Asia,587
75,2016,Asia,572
76,2016,Asia,491
77,2016,Asia,446
78,2016,Asia,403
79,2016,Asia,402
80,2016,Asia,291
81,2016,Asia,306
82,2016,Asia,224
83,2016,Asia,199
84,2016,Asia,188
85,2016,Asia,161
86,2016,Asia,136
87,2016,Asia,114
88,2016,Asia,84
89,2016,Asia,86
90,2016,Asia,304
0,2017,Asia,127
1,2017,Asia,457
2,2017,Asia,816
3,2017,Asia,1076
4,2017,Asia,1408
5,2017,Asia,1685
6,2017,Asia,2394
7,2017,Asia,2556
8,2017,Asia,2822
9,2017,Asia,3078
10,2017,Asia,3695
11,2017,Asia,4509
12,2017,Asia,4951
13,2017,Asia,5465
14,2017,Asia,4441
15,2017,Asia,4317
16,2017,Asia,4687
17,2017,Asia,4432
18,2017,Asia,4606
19,2017,Asia,5174
20,2017,Asia,5535
21,2017,Asia,5936
22,2017,Asia,6316
23,2017,Asia,6915
24,2017,Asia,7218
25,2017,Asia,7222
26,2017,Asia,8056
27,2017,Asia,8358
28,2017,Asia,8523
29,2017,Asia,8855
30,2017,Asia,9216
31,2017,Asia,9041
32,2017,Asia,9898
33,2017,Asia,10117
34,2017,Asia,10987
35,2017,Asia,10408
36,2017,Asia,10267
37,2017,Asia,10091
38,2017,Asia,10584
39,2017,Asia,10340
40,2017,Asia,10623
41,2017,Asia,10196
42,2017,Asia,9829
43,2017,Asia,9533
44,2017,Asia,9201
45,2017,Asia,8866
46,2017,Asia,8791
47,2017,Asia,8208
48,2017,Asia,8083
49,2017,Asia,6704
50,2017,Asia,6480
51,2017,Asia,6243
52,2017,Asia,5764
53,2017,Asia,5743
54,2017,Asia,5162
55,2017,Asia,3604
56,2017,Asia,3922
57,2017,Asia,3475
58,2017,Asia,3434
59,2017,Asia,3177
60,2017,Asia,2927
61,2017,Asia,2545
62,2017,Asia,2399
63,2017,Asia,2052
64,2017,Asia,1859
65,2017,Asia,1738
66,2017,Asia,1693
67,2017,Asia,1680
68,2017,Asia,1472
69,2017,Asia,1370
70,2017,Asia,1196
71,2017,Asia,944
72,2017,Asia,869
73,2017,Asia,748
74,2017,Asia,673
75,2017,Asia,573
76,2017,Asia,567
77,2017,Asia,484
78,2017,Asia,434
79,2017,Asia,372
80,2017,Asia,392
81,2017,Asia,280
82,2017,Asia,299
83,2017,Asia,213
84,2017,Asia,180
85,2017,Asia,178
86,2017,Asia,151
87,2017,Asia,126
88,2017,Asia,102
89,2017,Asia,73
90,2017,Asia,340
0,2018,Asia,151
1,2018,Asia,542
2,2018,Asia,926
3,2018,Asia,1259
4,2018,Asia,1450
5,2018,Asia,1754
6,2018,Asia,2014
7,2018,Asia,2684
8,2018,Asia,2831
9,2018,Asia,3095
10,2018,Asia,3398
11,2018,Asia,4003
12,2018,Asia,4832
13,2018,Asia,5262
14,2018,Asia,5767
15,2018,Asia,4754
16,2018,Asia,4625
17,2018,Asia,5087
18,2018,Asia,5011
19,2018,Asia,5397
20,2018,Asia,6104
21,2018,Asia,6560
22,2018,Asia,7042
23,2018,Asia,7377
24,2018,Asia,7856
25,2018,Asia,8100
26,2018,Asia,8067
27,2018,Asia,8954
28,2018,Asia,9215
29,2018,Asia,9406
30,2018,Asia,9811
31,2018,Asia,9962
32,2018,Asia,9730
33,2018,Asia,10577
34,2018,Asia,10672
35,2018,Asia,11541
36,2018,Asia,10980
37,2018,Asia,10727
38,2018,Asia,10518
39,2018,Asia,11034
40,2018,Asia,10664
41,2018,Asia,10958
42,2018,Asia,10403
43,2018,Asia,10073
44,2018,Asia,9758
45,2018,Asia,9416
46,2018,Asia,8973
47,2018,Asia,8925
48,2018,Asia,8373
49,2018,Asia,8185
50,2018,Asia,6760
51,2018,Asia,6571
52,2018,Asia,6274
53,2018,Asia,5770
54,2018,Asia,5793
55,2018,Asia,5218
56,2018,Asia,3621
57,2018,Asia,3934
58,2018,Asia,3437
59,2018,Asia,3419
60,2018,Asia,3190
61,2018,Asia,2939
62,2018,Asia,2581
63,2018,Asia,2407
64,2018,Asia,2079
65,2018,Asia,1885
66,2018,Asia,1773
67,2018,Asia,1715
68,2018,Asia,1695
69,2018,Asia,1487
70,2018,Asia,1371
71,2018,Asia,1206
72,2018,Asia,944
73,2018,Asia,851
74,2018,Asia,738
75,2018,Asia,656
76,2018,Asia,564
77,2018,Asia,545
78,2018,Asia,449
79,2018,Asia,406
80,2018,Asia,346
81,2018,Asia,369
82,2018,Asia,267
83,2018,Asia,286
84,2018,Asia,189
85,2018,Asia,171
86,2018,Asia,167
87,2018,Asia,135
88,2018,Asia,120
89,2018,Asia,79
90,2018,Asia,354
0,2019,Asia,130
1,2019,Asia,533
2,2019,Asia,1027
3,2019,Asia,1479
4,2019,Asia,1770
5,2019,Asia,1887
6,2019,Asia,2164
7,2019,Asia,2360
8,2019,Asia,3063
9,2019,Asia,3184
10,2019,Asia,3495
11,2019,Asia,3754
12,2019,Asia,4329
13,2019,Asia,5121
14,2019,Asia,5618
15,2019,Asia,6079
16,2019,Asia,5198
17,2019,Asia,5116
18,2019,Asia,5782
19,2019,Asia,5955
20,2019,Asia,6480
21,2019,Asia,7276
22,2019,Asia,7887
23,2019,Asia,8377
24,2019,Asia,8529
25,2019,Asia,8879
26,2019,Asia,9099
27,2019,Asia,9090
28,2019,Asia,10042
29,2019,Asia,10279
30,2019,Asia,10584
31,2019,Asia,10837
32,2019,Asia,10882
33,2019,Asia,10662
34,2019,Asia,11399
35,2019,Asia,11537
36,2019,Asia,12366
37,2019,Asia,11736
38,2019,Asia,11500
39,2019,Asia,11203
40,2019,Asia,11624
41,2019,Asia,11147
42,2019,Asia,11385
43,2019,Asia,10807
44,2019,Asia,10352
45,2019,Asia,10062
46,2019,Asia,9766
47,2019,Asia,9210
48,2019,Asia,9131
49,2019,Asia,8572
50,2019,Asia,8364
51,2019,Asia,6903
52,2019,Asia,6669
53,2019,Asia,6375
54,2019,Asia,5822
55,2019,Asia,5850
56,2019,Asia,5258
57,2019,Asia,3662
58,2019,Asia,3982
59,2019,Asia,3443
60,2019,Asia,3431
61,2019,Asia,3222
62,2019,Asia,2941
63,2019,Asia,2625
64,2019,Asia,2430
65,2019,Asia,2105
66,2019,Asia,1942
67,2019,Asia,1786
68,2019,Asia,1752
69,2019,Asia,1705
